2021-05-20 12:26:53	 150 	c1256 	6601 	237 	 268 	110144 	 26811 	   0 	0 	0 	
2021-05-20 12:27:16	 697 	c1256 	6603 	245 	 507 	110976 	 53541 	   0 	0 	0 	
2021-05-20 12:27:23	 741 	c1256 	6604 	251 	 169 	109008 	 15742 	   0 	0 	0 	
2021-05-20 12:27:53	 809 	c1256 	6606 	  5 	 475 	110912 	 50003 	   0 	0 	0 	
2021-05-20 12:28:01	 616 	c1256 	6607 	 11 	 161 	108920 	 14932 	   0 	0 	0 	
2021-05-20 12:28:04	 262 	c1256 	6608 	 17 	 444 	110776 	 46504 	   0 	0 	0 	
2021-05-20 12:28:04	 324 	c1256 	6609 	 20 	   7 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:28:07	 860 	c1256 	6610 	 26 	 528 	110976 	 55951 	   0 	0 	0 	
2021-05-20 12:28:37	 810 	c1256 	6611 	 38 	 420 	110720 	 43820 	   0 	0 	0 	
2021-05-20 12:28:37	 850 	c1256 	6611 	 41 	  16 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:28:44	 547 	c1256 	6612 	 47 	 485 	110856 	 51098 	   0 	0 	0 	
2021-05-20 12:30:17	  34 	c1256 	6613 	 53 	 376 	110632 	 38950 	   0 	0 	0 	
2021-05-20 12:30:17	  56 	c1256 	6613 	 56 	  16 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:30:17	  83 	c1256 	6613 	 58 	  16 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:30:20	 108 	c1256 	6614 	 64 	 637 	111064 	 68104 	   0 	0 	0 	
2021-05-20 12:30:20	 130 	c1256 	6614 	 67 	   4 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:30:27	 206 	c1256 	6615 	 75 	 345 	110488 	 35446 	   0 	0 	0 	
2021-05-20 12:30:34	 557 	c1256 	6616 	 83 	 335 	110352 	 34351 	   0 	0 	0 	
2021-05-20 12:30:40	 151 	c1256 	6617 	 91 	 335 	110584 	 34356 	   0 	0 	0 	
2021-05-20 12:30:40	 211 	c1256 	6617 	 95 	   7 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:30:45	1154 	c1256 	6618 	101 	 825 	111248 	 89131 	   0 	0 	0 	
2021-05-20 12:31:25	 689 	c1256 	6619 	109 	 489 	110984 	 51606 	   0 	0 	0 	
2021-05-20 12:31:25	 751 	c1256 	6620 	114 	  21 	     0 	     0 	   0 	0 	0 	
2021-05-20 12:31:32	 164 	c1256 	6621 	122 	 533 	111024 	 56464 	   0 	0 	0 	
2021-05-20 12:31:33	 953 	c1256 	6622 	130 	 419 	110840 	 43785 	   0 	0 	0 	
